order_id,customer_id,order_date,origin,destination,depart_date,price_per_passenger,num_passenger,total_price,status,flight_id
e5ff1266-034b-4136-b52b-d32c66cd8118,e9feb22a-1edc-45e6-955d-141d832f2c8b,4/23/2025 06:01:15,AMQ,BDJ,2023-05-29,1600941,3,1876057,pending,29547
8e3dad4b-8f33-4501-abb6-3c13f46a39e7,e2aec8d7-2854-4419-9e6a-ed44b009684d,5/19/2025 20:15:12,TJB,RDE,2023-06-15,721600,3,2206488,confirmed,40048
ebcd6187-0cd2-4ffc-96c7-f7f2fc73f5eb,2f7d1263-d88a-4c88-97fa-a495f177df6b,1/17/2025 01:22:18,WET,LUW,2023-05-17,688419,2,2509137,pending,41431
e0286587-050a-41c5-9840-10bb0024ede7,a4a74647-2b30-4ada-b8db-76550843c2e3,3/23/2025 19:07:06,AMQ,KOD,2023-04-27,1522735,2,1802570,pending,1988
1c917ddd-b956-4f10-8219-abf1a036715f,6325aba2-4ecc-4fb2-b0cd-50c12b7e83e0,12/23/2024 06:00:31,AHI,SRG,2023-06-24,908919,3,1542627,cancelled,25106
3beaa2a3-6dcd-4952-b901-ca3815ffbcef,3996a39b-30f7-44db-8e3c-16f632abd521,2/4/2025 04:13:57,TKG,WSR,2023-06-23,827516,3,2487386,confirmed,12949
e00b2de6-6d79-4d4b-b7f5-d48a0179f734,b8cc4a62-58d1-49c4-8c74-ad24bc47787c,1/25/2025 06:29:03,SNX,DJJ,2023-03-29,1249677,2,2241347,confirmed,13027
ea870b5f-d871-4bc7-864b-28f4f45a4643,fa9cf28b-9859-493a-8e9e-9e4d70b780da,1/31/2025 06:22:46,MDP,LMU,2023-04-15,1550643,1,2325781,confirmed,2774
b963d848-e8bf-4d91-aa36-fa8fb71c973e,fdb7976d-f334-4007-a05d-f5b4488835e5,1/14/2025 12:55:00,NDA,FOO,2023-06-12,1068907,3,1476609,confirmed,9879
0b209d82-311d-477c-a5e2-b1dd03c0de58,3d696dd2-78dd-45db-995b-58f4e12d40d0,5/21/2025 15:09:20,PSU,FLZ,2023-07-20,1207628,2,2608163,pending,42947
ad54043e-3aab-4ba1-afd9-595a44a5548f,285b7fb3-a87e-434f-a8bd-b0a2489d8da4,12/20/2024 15:46:30,MKW,NDA,2023-05-08,1178570,1,1349697,confirmed,10378
283eb7ee-7b6a-48e3-8be5-1349a025eee4,0541fa24-e006-4781-a21c-af7f9d0c2a17,1/13/2025 10:02:36,RDE,MOA,2023-05-04,1123956,2,1849240,confirmed,7348
d0002c15-b6b9-4f4d-84bd-1dc03ed43388,afa06825-51eb-4d5e-aafa-3caed365186e,12/23/2024 23:28:49,NKD,LHI,2023-02-20,762869,2,2090912,cancelled,33777
6d5d1c50-737b-47bc-8886-bde264c7e2b0,ccbb3653-4ba8-458b-b028-598db4fbd3af,4/29/2025 16:40:49,LOP,TMB,2023-04-04,1019631,2,1766087,pending,3784
8e21affc-59e3-4542-8af6-89429a241d95,28f60422-2a00-4916-9d55-148e095285c9,1/20/2025 14:36:49,RTI,PCB,2023-04-15,857667,2,1668328,confirmed,4299
322406e6-0f37-4218-9123-3a3d3493e90f,3c795f9f-f1ff-4c73-9dfe-f5d89c7e5ff3,2/17/2025 12:46:04,KEQ,AAP,2023-06-14,660950,2,1945034,cancelled,4669
867d85a5-2b0e-4f1e-af5d-63e1848a2b80,1050edf4-6e13-4a2e-9f9a-1df03f19fc1c,12/21/2024 05:01:31,PSU,TJB,2023-06-07,1601790,1,1880949,cancelled,20672
1671035a-d4a7-418b-ae5d-7aafecde2d96,c84db6c1-f905-4bce-bc16-ba5b5c9795de,12/25/2024 14:24:44,BRG,BXD,2023-04-26,1318962,3,1767752,pending,34821
29e459fb-9698-470d-b972-8f0147dc5022,226fce69-aae1-4f9b-9f3d-0db2add1f2f5,2/7/2025 11:50:30,WNI,TRT,2023-03-01,971049,3,1439130,pending,34485
32b80de3-0af1-4f9f-832e-2e5324d68c99,db4e7fc7-d2c1-48a1-9ed5-e9f3d81c97a6,5/10/2025 11:14:10,TPK,MJU,2023-06-08,993321,1,2494662,pending,33079
05a5bcca-8033-42c5-813a-ba54fb612c71,799436a6-618c-47b4-a192-50c450d32807,5/29/2025 08:03:58,SHE,PGK,2023-01-11,1324098,2,2497761,cancelled,20923
99bec37a-816f-45d1-94bf-c56a912f7844,7e2f336c-dd8c-40b2-b54e-fa3bc0a0f6b7,2/13/2025 18:52:18,GEB,BMU,2023-05-14,898610,2,1701504,cancelled,34029
e839b71f-a71b-4fc1-80a9-3baada1ad9ba,a30fa0f4-fd32-4ffb-b544-fea38524351b,4/5/2025 08:31:35,GNS,HMS,2023-01-10,1142642,3,2534690,confirmed,20317
bb6f289c-67e6-47d5-afdb-b71d7a06fc1b,875d0401-8707-47e0-8b79-6f7a5cc562c3,4/11/2025 10:19:04,NPO,RSK,2023-05-10,758434,3,1613221,confirmed,11461
71686962-ed62-43fd-b5ba-55d23cb1f37e,de67d3b2-a323-423d-a5a6-f017462b6f90,3/13/2025 22:28:56,WMX,SKJ,2023-02-23,656099,2,1418504,pending,16969
234cfd33-4eeb-4ea4-8795-3d1461627719,68d346e7-d1f4-4dcd-afc9-bf1536f61fdb,1/30/2025 04:34:30,LLO,DTD,2023-06-14,1040547,3,2017120,cancelled,30267
d1da1045-7786-494a-87a5-b3dc44e8c420,4a6b0407-476e-4dc6-9231-c51bb6d1241d,1/5/2025 00:16:31,ZRI,SKJ,2023-03-24,802487,2,2467171,confirmed,30210
b2e761d2-4440-4157-ae8d-60ff69adc592,b21b1915-240a-4a88-aff5-5c0031c7a885,5/12/2025 02:58:23,CPF,BJK,2023-05-09,1459535,3,2381730,cancelled,24001
82037cb4-3888-420e-856d-b971f412c5d1,0b09b8e0-5df7-403e-9088-5c9b92cabb2e,12/4/2024 21:19:53,PKU,DUM,2023-05-01,874702,2,2534644,cancelled,14012
4149e15b-7582-46f2-87d4-8b47fc117b67,599ae43b-1493-4131-a3c1-0c4dedd1fb0c,1/9/2025 02:07:57,ARD,TNB,2023-04-11,665859,3,2193429,pending,2867
4822ebf1-5acf-46ec-9b1e-154bb5d3294d,bff6d3c5-6edf-4591-8614-ed43dd099573,4/15/2025 11:37:13,BXB,ELR,2023-05-20,738754,1,2445904,confirmed,5899
b0683c50-70af-481e-ada3-640fa4e44690,9263291b-4d98-4891-8ace-f411abac34c1,1/19/2025 19:13:31,NTX,MKW,2023-01-22,1563940,3,1458738,confirmed,18396
209cb377-38bd-4bf9-aa4b-878263e6b809,4cd5c843-8712-4b9c-86b1-3e9bcc4871ff,4/23/2025 00:24:01,NTI,BXD,2023-02-20,1579669,3,1978695,cancelled,39020
03a6e83c-1fcb-456a-88d0-e42b3c332c7b,fcf36be9-2be4-4ec8-bf2b-70ffa773d071,12/27/2024 00:22:36,GNS,BJG,2023-06-24,770950,3,1382968,cancelled,37708
03f2b771-cf14-454f-bb6f-c46accc5ff9a,61863941-f5ca-40a7-871d-f9e3efaa4b4e,3/3/2025 05:51:26,TMH,MSA,2023-04-19,1240535,2,2231453,cancelled,4007
545a3c63-a3bb-4d1c-8d37-4751db05fa91,7981a5b4-eb69-4336-91a5-1498069aad43,12/4/2024 22:54:06,TKG,AEG,2023-06-24,666533,2,1411018,confirmed,34394
79fa0918-44d2-4a0c-91ef-07aebbb376a1,556a5509-c6eb-4e79-acbd-4d7ef1d170a6,12/10/2024 23:03:13,BWX,ATS,2023-06-21,1314068,3,1585643,pending,10957
560c553b-7c4e-45de-a2e1-4342ca3a1e74,7ca8c9a1-6a07-41ca-ae39-331f7c9a2190,3/5/2025 06:32:52,SQN,GHS,2023-03-20,721597,3,1473093,confirmed,30664
bbd5f2a1-4ecb-4764-bb4b-852358f45174,0b55eb6f-8c8b-407b-919b-73aa07ee66fc,5/24/2025 13:25:22,SXK,ATS,2023-05-17,783676,2,2474461,pending,6079
a86c4970-60a8-4cfa-b751-a38c0ffe7a6a,d66060ff-7808-4da5-a875-1403956b85eb,2/7/2025 04:48:46,WASS,TJG,2023-03-18,923130,1,1352533,confirmed,29632
2820cd78-8926-4ebe-90a6-feb530414b5c,e696ae43-1b97-4af1-8a6c-e54a87fbf804,5/22/2025 17:54:29,TRK,TJG,2023-05-06,1552852,1,2038413,cancelled,30141
85975ce2-8814-4c4a-8162-fc75adbd06c0,fc2a92c5-66d5-458f-a17b-f44d6e16cbea,1/29/2025 00:32:52,WNI,TBX,2023-02-19,853234,3,2447658,confirmed,41692
a055e387-fc80-4a66-9eec-4b6820e6ce26,3a4693d5-1997-4a10-a108-3ce92aeff35d,12/20/2024 03:41:10,PKY,WMX,2023-04-20,1562229,3,1635253,pending,3962
154115e9-23b4-404c-be47-fb7d5c592320,02a439b9-9b9c-4a3f-a096-8f4c68d11544,5/23/2025 00:46:38,LUW,PKU,2023-03-09,832047,2,1737944,pending,29278
46f1b6ac-7934-49bb-ae0a-5ba6001ed0d4,1ed2ae14-2536-4156-bad1-bb600d6d9e8d,2/21/2025 04:25:46,MKF,NNX,2023-04-24,674620,2,1603089,confirmed,41575
c32d8382-3e0b-4523-94d7-b5e03f3813bd,b4c261e1-c6ca-4a61-809e-212faa83622d,12/26/2024 14:08:00,KOD,PPJ,2023-06-07,876766,2,1836746,cancelled,31418
0ba02e43-d6f1-4ea7-ba1a-cbc76a163e5e,5dfbefe9-3736-46ec-aa04-2d521139b360,4/19/2025 22:45:49,KMR,TIM,2023-01-31,1194858,1,2462679,cancelled,22485
c7099c53-27e7-4701-b980-a82718d5648f,8eade171-ff7f-465f-bbb2-a3b1d5af5a17,2/8/2025 08:52:48,FOO,KMR,2023-04-16,663290,3,1772293,cancelled,18104
f6d8477a-6d61-4424-b90d-f09f80a9f278,77bedb5c-b5fb-4128-b3db-acc264c162d4,4/29/2025 20:41:41,OKL,HLP,2023-06-20,1117532,1,1876539,confirmed,29346
ccb18095-41b1-4499-91a1-4dad45cafd43,1a20e27e-0478-4664-9dea-f33a280d1d9b,4/9/2025 06:04:30,ATS,ABY,2023-04-13,1354821,2,2362869,confirmed,39455
ec239289-1049-4442-932b-d8c977cbe0e5,4ac765ac-b671-4e83-ad90-6cbde39404c0,2/21/2025 05:09:52,AGD,DUM,2023-04-03,1017159,1,2164473,pending,1588
d5d55e72-f77d-4085-b116-bdcce6efe110,64a41314-8470-47e1-9d79-dd3262676cd3,5/4/2025 18:07:55,TMH,DJB,2023-07-19,1066300,1,2000131,confirmed,42572
c66c9840-c45d-4950-9601-4857fe56a9fa,2ca9b176-5306-4c61-8909-cf090bb3e9de,2/3/2025 23:47:32,TNJ,BUI,2023-06-29,825732,3,2100314,confirmed,21032
7ecf653a-1a34-4e02-8a3b-386711f576e1,0d526844-940b-4247-b393-1bc7b1318f41,2/13/2025 11:46:35,LOP,SIW,2023-01-22,807788,3,1507602,pending,26213
62d86d21-1e4c-490d-a3b5-dd18320a98ea,cf6c2e1a-928c-423c-8894-daf9d996d7da,4/27/2025 22:06:12,NPO,KEQ,2023-04-04,1478208,1,1393620,pending,10351
5b128d54-425d-47c4-80fd-58c484d21e2a,52b6efe2-c3eb-4ee6-8b1a-ac76cf8cd2c1,12/5/2024 09:50:51,BUI,KRC,2023-04-02,839326,2,1990157,pending,18817
b7617642-376f-43a9-b84a-ef52387141e3,46e796af-5121-4f09-a63f-44e32987ad52,4/3/2025 03:30:58,TNJ,LUW,2023-05-12,1103542,1,1822955,pending,20289
44b14c52-7a04-4741-8b6c-45b65499ab0a,2c60ad37-0a19-4b72-90d9-b3b8d8bc5c62,4/6/2025 06:27:02,LHI,LPU,2023-05-16,1192616,2,1451909,pending,29433
987792e6-af02-42bd-bd04-400575e393ae,afee6cbf-34e5-4223-972a-94742358a690,12/31/2024 03:05:08,SKJ,MPC,2023-02-16,725229,2,1778474,confirmed,44223
d3b73703-a3dc-4d61-9356-4d99afa28ffd,b026ed8f-a43c-48bf-9952-4b8667800dc1,3/31/2025 17:04:18,TJG,DTB,2023-06-05,945695,2,1383500,pending,6838
beccbbc7-e366-4c38-a699-a6db93682b44,7494ca17-4416-455e-b67d-67049ca9a526,2/9/2025 05:05:29,KAZ,KNO,2023-06-18,830722,3,2581447,confirmed,34218
fa470040-369c-4864-b4b8-a4d07c857c8e,09f70125-7ad9-49a0-9ffb-3ef5ca55a6c4,3/31/2025 01:32:23,SKO,SWQ,2023-05-31,1151175,3,1554400,confirmed,20885
09f386e2-6952-4399-a3a8-c7d9e6e90e25,a2f9c01a-36e2-41cd-903c-c3c9c6627694,12/11/2024 11:00:11,CGK,JIO,2023-02-26,1361954,1,1350076,cancelled,5455
270e7e58-7c57-4859-804e-52d3a3522fc4,3199845e-96ac-4544-b44c-49ddfc78023e,12/5/2024 11:11:54,BNE,PGK,2023-02-13,1215166,2,1495434,confirmed,9425
3fb55dd8-07fb-441a-aeb3-67b741320408,da7a8e49-b360-4e3e-8754-f3b5f7e64eb7,3/2/2025 12:23:17,TMY,BJK,2023-03-14,1604440,3,2500400,pending,36886
73dd797e-2f3e-43cc-9188-bfab4a0d72c5,e9ca2824-f0b3-4f6a-b9ee-d6dfe7a0f528,2/11/2025 16:57:03,KEQ,TJB,2023-06-06,920187,3,1820468,cancelled,41638
49bd424b-1e06-4e92-bcc6-9018117f9015,2f63dd96-2dd7-473c-8c85-ff8bc6ae1eca,5/21/2025 17:27:59,BRG,RTU,2023-06-21,881086,1,1634980,cancelled,43619
0b8af631-ef90-4484-b289-6681c379abc2,41f7a95d-1cca-4df0-aa67-99e64e7e50be,2/14/2025 15:16:44,PWL,BRG,2023-02-20,1286559,3,2355682,confirmed,18413
e9da6a58-f66f-40dd-abdb-cd538047af86,1e51a610-d669-4de1-a9a7-ec56eaf32d72,5/29/2025 00:57:04,MTW,ARD,2023-03-01,906858,1,2383317,cancelled,39614
4f6ca8bf-453a-4be6-9ba2-d3feb29ea0ee,12cb2aa9-dde7-40de-a35b-1b56bf002921,4/6/2025 21:53:32,RAQ,KJX,2023-04-12,1410177,3,1814093,pending,20143
f0b5a6e9-561b-4687-9788-393554531dcb,5fb57f1f-e4cf-4cab-9465-5c90b28796e4,2/28/2025 02:40:48,BXT,SQG,2023-02-13,1342849,1,2397859,confirmed,37393
05b1ab20-e9b9-4ec6-adb0-6d078b79320e,ed4fdd22-0fc3-466e-aeff-ea30983492da,2/9/2025 01:41:40,KSX,EWE,2023-01-06,1063842,2,2201209,cancelled,8849
96edafc8-036e-4fc0-bc9a-aee5620b22c0,4505046d-ac5b-4c83-a5b1-02c9801729f7,4/14/2025 23:46:08,CJN,NAH,2023-06-07,1030758,1,2192990,cancelled,13137
06fc072e-0ed4-4998-a71c-7709a7ba09b9,468c329f-aaad-4bba-83aa-1b6e94ceaeb6,1/30/2025 07:09:51,SIW,NTI,2023-04-09,1126421,3,1798682,cancelled,590
4472e424-b133-4cfd-8746-06a5998ed831,139667b9-cccf-4acd-8c2c-66aec000f9fa,5/12/2025 21:00:32,GHS,MOA,2023-06-01,1161333,1,2565680,confirmed,20909
a8757895-1f0b-495b-9d9b-ccbf2ce8caa3,3150d6d6-9b93-4d37-b82c-e5b1acef06ca,2/2/2025 03:50:42,TJQ,GNS,2023-01-29,737482,3,1494332,confirmed,6510
d817dfde-5a1f-46ac-86f8-2370f7fa5658,4cd31575-b1f1-434b-ab1f-dbeb1b86cca0,5/12/2025 14:03:03,HMS,GAV,2023-03-27,928562,2,2498569,cancelled,40462
48e58daf-c134-4707-b0d2-3f1acd0117d0,71d5b83b-c653-4e8a-ada9-18cfaea97309,12/27/2024 21:29:57,MES,RSK,2023-07-25,1402791,3,2541777,confirmed,42223
1bbe51c3-c352-414d-84e3-629f3a4f9897,b534ccd2-cfc1-49c1-983b-91621ef0f78a,2/16/2025 14:36:37,ZRI,RGT,2023-05-18,843668,3,2303581,confirmed,44477
3899795c-3029-4741-99a6-69c978996a8f,f8912226-f41a-4f48-b1a6-6891a19fa7ee,3/29/2025 03:29:26,LMU,KEQ,2023-03-05,960232,3,2137294,confirmed,9969
ccc6bb88-6a22-4a5d-9d62-79920a1b2fa2,0e5fe98b-1855-4a84-a343-f78c75afc92a,12/24/2024 19:34:49,DRH,TBX,2023-04-30,1476542,1,1960153,pending,2463
3b41ad97-9b87-413d-81ae-eeff3f671852,64a4e149-5f43-4010-a9a3-1cfac8eda3dd,1/2/2025 16:18:59,IUL,CJN,2023-04-10,1483598,2,2236478,confirmed,9461
4d2cbf12-437a-47b4-8172-fb703a8b575d,eb1881ad-405d-4fe5-8083-aaea3cc72868,4/19/2025 19:39:29,MKQ,TNJ,2023-02-04,1516030,1,2227693,pending,33784
67b413b5-e9d1-42a5-af8e-819c43e4dbc2,2a06aaab-1221-4b0e-9c8f-174479e6d06a,5/5/2025 02:38:03,LWE,AHI,2023-03-20,1455819,3,2153282,cancelled,9276
a8a51aba-98ac-4f28-9202-8d8f0829c172,4f924387-21c5-4e27-a20f-3a8dcf7ca754,2/18/2025 00:13:26,KTG,LKA,2023-02-01,720621,2,2244182,pending,28678
e8d8f769-366e-40a9-b5f5-59021ff168f6,5f0ef760-8170-4397-af92-637e4ab363cd,12/15/2024 02:27:26,LAH,TTR,2023-05-09,834771,2,2420019,confirmed,13270
f51f5180-0e20-49e7-93a4-2e9a6fead23b,1720771a-6493-403c-86e4-eeea1b1402b9,1/14/2025 19:53:38,BUI,PLW,2023-04-13,727713,1,1380272,confirmed,407
f096f36c-e965-4b2f-b13b-fe57ea6e2742,4e2107fb-649b-41fe-8a10-5e2363a69554,5/21/2025 23:20:18,WSR,PCB,2023-06-24,1359529,3,1620839,confirmed,7385
8373a3ca-ec6e-49c6-b45c-81fdd8a1ee30,3d9527c1-8788-4c8d-a046-9be1df0393b5,6/3/2025 16:43:10,KOE,SEQ,2023-05-28,1306531,1,1513902,confirmed,22554
7f300451-7b96-4da2-9df1-fb3180aaa9a5,9ec1a085-5abe-47c3-b92b-b1e1ca7bfc89,5/25/2025 22:00:03,MKQ,GEB,2023-05-11,1338896,2,1380694,confirmed,24367
3487c95c-f427-4261-b8d8-adde28a4ca74,65cec49b-7f37-4339-b912-15d5fa9e83e7,12/26/2024 12:34:09,KJX,BKS,2023-02-22,734724,1,2266698,cancelled,44037
df8e5d50-69c1-4e5a-bf24-4496625c3080,182eaf4d-8603-451b-81cf-f500f10098c9,1/20/2025 21:57:47,WSR,TFY,2023-03-16,1448499,3,2000349,cancelled,17370
d8bae7ed-4318-416f-a4de-4b1ca12aef8e,9599be4e-ccb3-4563-b2f4-f5c096223d1b,2/27/2025 03:54:39,RGT,KJT,2023-04-27,1379021,3,1338507,confirmed,11796
06a0cdb4-bc43-40e2-82e2-2946c3134355,59a354e1-48e2-4642-908d-ff74857a1bb8,2/20/2025 15:17:15,BXW,KLP,2023-06-21,1273624,3,1702466,pending,4486
e0fbb00d-780f-4176-b7f0-545a183c42c5,2122a677-6e6c-4b53-9216-3f53ef48b358,5/30/2025 04:31:04,TNB,KJX,2023-07-30,845295,3,1601440,cancelled,41670
caa321f8-b53b-4fc0-a3ae-eacb1678b657,510dfc52-9a4f-454f-a165-21c69abbbd87,1/25/2025 03:21:15,JKT,PCB,2023-04-23,874363,3,1518401,confirmed,2619
0b380932-9e4c-4598-b7fb-a2acd21ddfbc,fe1cbe9c-a7f5-49da-921d-76f2e5bc2ef7,3/9/2025 03:02:21,PKU,RJM,2023-06-21,1266343,2,2408018,confirmed,30144
06626b76-d96d-41bf-91ab-3bd3862be10a,c7fa45bf-20f0-442b-86eb-813873a6e877,5/9/2025 09:41:23,SAU,KMR,2023-05-28,712545,3,2523718,cancelled,29426
7e3d8536-2d4d-4aca-9a28-75406a922d1f,dc6aed30-fb70-49b4-be39-82feef3cd946,5/9/2025 17:51:36,HMS,MRB,2023-05-04,1355746,2,2091888,cancelled,22674
c9e904c8-dede-47f6-9cdc-e81edad2c9a0,6ed09fc0-7656-40e5-9b6d-f9e150e30305,5/3/2025 17:32:35,AXO,CGK,2023-03-09,704342,2,1634886,cancelled,9604
df4f4119-af46-4846-ba93-83ed920eb29d,8649e928-b730-40cc-8694-d0b951d491f4,3/22/2025 14:49:14,NTI,DEX,2023-06-15,905240,1,1706462,cancelled,39697
da8e2073-a5e6-4c61-8b5f-a83a8c89904d,e7357f9b-9eae-4409-88fc-1fc79c910254,12/31/2024 03:26:31,GAV,TJS,2023-05-02,1461230,2,2391499,cancelled,5369
d044de31-dc83-4902-a54b-36fbefc93676,ad776bfd-75e4-460d-8112-e0b2b76ddfc3,3/11/2025 22:06:38,GYO,WAR,2023-04-12,1491237,2,2159191,cancelled,4622
765d5414-aaab-4da6-ae09-75968348ef74,5dd0e011-531d-4033-88c4-34aa4d6fa206,1/11/2025 16:50:41,SMQ,GLX,2023-06-28,826186,2,1705367,cancelled,14720
f90daa34-4d28-40d2-aaf4-3ee2c5d02a19,d6ff22f2-2b16-4b10-9007-068555c5169e,4/21/2025 14:06:37,TMY,LSR,2023-06-23,781121,2,1817724,cancelled,29228
698fdade-c011-4868-8ab1-c45516e5fd55,a6764e61-e733-44d2-b167-463602a3ed96,1/7/2025 07:08:58,TJG,ELR,2023-03-28,1225245,2,1764902,cancelled,43895
1a26cba1-2fd4-4ba5-9892-020732cd5694,99041933-368e-4c55-bbf4-44a7299a0229,1/19/2025 05:35:26,BXG,KJT,2023-06-20,1586343,1,1581232,pending,7567
7a2a9ba4-ec0b-47c9-bbe6-eb2cc485f663,cd460d06-8831-47c6-ad76-826077b8d005,2/22/2025 00:22:49,OKQ,KMR,2023-03-23,1507896,3,1587613,pending,12307
4993d1fc-56ab-4bc8-bfce-4c1c2f23e794,3db0233c-a756-4b76-ba8c-dd7fe7ba2ca1,2/28/2025 18:20:38,LBW,BMU,2023-01-14,1021656,1,1437669,confirmed,24043
f256c578-4ec1-4fa2-a9db-cc943b39d9b8,77851254-c027-4b3f-a70e-a94aef299bfd,3/5/2025 02:52:15,SQN,BXD,2023-05-20,1436207,1,1674334,confirmed,15087
eabecf05-28a1-4c4a-95aa-f61b7e5fcdf4,29cff49d-e8e1-43bd-9feb-8c79987676de,5/11/2025 15:34:48,BJK,PKY,2023-04-28,889117,3,2594209,cancelled,17388
b380c6ab-4967-40f1-8fa4-b24512902d0c,74d28b75-86a0-45f1-9c70-cc6627185a2b,4/1/2025 07:11:11,LSW,TSY,2023-01-28,757103,1,1542548,cancelled,27043
ce34db75-863c-4b45-a48c-e76bcabd6051,fd396dc1-8334-4905-90ee-b24459d295f7,2/28/2025 12:39:48,KEQ,TNJ,2023-05-17,1258661,3,2522744,cancelled,23889
61e945ab-795b-4fe9-baa6-0c69b18e98d0,a32c4126-1ea5-4323-95d0-923154c736d7,3/8/2025 12:49:24,PDG,GNS,2023-05-29,1577278,3,1937004,pending,26515
a58b48d1-15af-4827-9b01-dab3d7134635,14252571-d548-484e-8b2c-541c0d633382,12/9/2024 18:33:01,WASS,BTW,2023-05-10,694967,1,1419917,pending,18324
3a5be70c-522f-4208-b95b-2a1b1f4a74a3,5682e976-fe55-42c7-8f05-40ab1f3c0f8b,2/27/2025 18:24:32,TBX,TSY,2023-01-29,762120,2,2009800,confirmed,18020
ce29367a-8b89-47cf-a8b5-dcfbd60f871c,4077721a-3db0-4015-8c63-df82ce5c9437,3/16/2025 02:59:26,KOX,BXB,2023-01-14,1567815,1,1613546,cancelled,9891
a49d50b9-b702-4e2e-afb7-dbb9bc3fa799,119ffa96-ff9a-4bdd-a956-c2cd8d9432c3,2/21/2025 09:44:10,MJU,RSK,2023-04-26,1496188,3,1721731,cancelled,40864
4c42844e-8c83-4271-aa5a-a01c41b3c826,d7b57142-0463-47e9-b1c7-e721595f7b77,2/11/2025 19:34:35,PPJ,MNA,2023-02-17,688761,1,1396426,pending,10284
3efdbec2-5de6-4087-8d4a-eaa5220611fb,a4ba3d08-fc43-4f34-bec0-1f9fb9df6aa2,1/24/2025 16:39:36,IUL,BTJ,2023-03-23,938851,2,2236503,confirmed,18280
367aa68f-0df0-4a79-b79d-29c0dab3cf07,bb5fa6fa-268e-4d86-b5be-19c49d6bc5d8,3/24/2025 22:49:40,BXT,BUW,2023-04-29,1324637,3,2055807,confirmed,22909
e13fcc60-be6a-4d3c-8cca-3a19e10d1ca7,ecbdd93f-6ab5-409c-ba52-2515d88f6093,12/22/2024 06:11:42,SBG,MDC,2023-02-21,1337060,1,1337304,confirmed,37953
2293b4f0-fbd9-483a-97d6-1a0f0b8b59ad,57443e6b-e1bd-4bcf-a564-e4882b166ca8,3/3/2025 18:10:33,OJU,KNO,2023-05-23,1376223,3,2532929,pending,35171
b657b0ef-a66f-4a1d-a171-a5438b7e194c,c06885ce-6517-440b-9ed4-dc85c3dd11e5,3/28/2025 20:46:01,LBJ,MTW,2023-05-12,1297318,1,1630974,cancelled,37664
ff3d3a4a-b6d8-475d-8da2-be61aba933d1,bb6673c4-8cc6-4d0e-8759-5dfbf6815220,3/7/2025 08:37:15,WGP,PNK,2023-06-18,1586691,2,1390988,pending,44173
7d645357-5e80-4403-b5b8-32eac4cabb63,60069e6f-22a8-4e98-b18d-ca066570c13b,4/8/2025 16:53:16,NDA,RTU,2023-06-05,656236,3,1476546,cancelled,9344
6ab8ff09-aaef-45e3-9027-76596a2cf534,885094e8-5272-415f-ab20-870147c24821,5/9/2025 22:23:33,BXT,NBX,2023-01-25,1110818,3,1377245,cancelled,10638
7fc0a639-8743-49df-8edb-04e0bdd84263,22234f90-abf1-4006-b809-83398081274c,2/13/2025 12:43:28,PPJ,WNI,2023-06-15,1425926,2,2076790,confirmed,34725
bf22d746-b6f1-46f0-93af-e373a27be8d9,abeb007a-3a7b-481f-b0d6-5ff62fc32367,4/20/2025 17:18:02,MKQ,PSU,2023-03-05,847193,1,1457459,cancelled,39792
635adc58-723b-4cc3-a61d-638d14de6f00,b2428a7a-5c40-40a9-b2aa-e15a064dac00,4/4/2025 04:46:19,NKD,TMY,2023-02-17,1047427,3,1809994,cancelled,29135
6713fcb9-8045-438b-a5c1-a589424fef19,a507b880-f325-4d6b-bfc4-42804bf7a3df,5/16/2025 14:12:02,KAZ,AAS,2023-04-19,1360935,3,2038194,pending,3908
11524b4f-b79c-4db3-9a5e-9a368f9e681c,727b763d-0782-4d6b-8356-9fa2ffa86b63,1/1/2025 09:36:58,BXB,BRG,2023-06-08,979591,3,2008865,cancelled,33576
8d9e08d3-1234-4e76-aec4-e42876e4cd45,3ab2e081-657f-484e-920d-c632acb6f678,5/18/2025 23:58:28,LMU,KJT,2023-05-25,1414195,2,1680999,cancelled,4828
6ae50188-6647-4b7b-a57f-adb3f101685a,60669846-afb1-4cc8-9df3-600db5bfe8eb,1/11/2025 00:08:13,AGD,TJB,2023-01-29,1385148,1,1507700,pending,30608
8c61481f-9334-4dba-b051-3f79f104a877,1d828d05-3c2b-4ea2-a34d-35737f6cb4c1,1/30/2025 07:56:20,JBB,KLP,2023-01-29,1263190,3,2581723,cancelled,13700
980a6c68-eca1-4bcc-9bf2-993b597d2321,7cf9f8bd-7ff9-4e1b-b2c3-f20a56e163cd,1/17/2025 08:02:09,BUW,SOQ,2023-04-15,1503356,3,2167123,cancelled,37293
bfec4b1b-6d28-4ad1-92b9-f9a2cd68d1ad,f3c89521-3ff6-4e4c-affe-6ae02669955e,2/3/2025 18:23:41,RDE,SXK,2023-03-11,790898,2,2158286,pending,25884
c032031f-f98e-4900-81ce-61477a307335,3c9bcbfa-3066-4802-aa11-b91303b850ea,12/8/2024 07:59:05,BKS,MXB,2023-03-25,1358996,3,1634604,pending,5314
3283dafe-67f9-4693-b289-0a2fefb116af,f448e3db-aba4-4b87-8c64-86cae6ea51fa,1/17/2025 04:15:52,BXD,DJB,2023-04-27,1464868,1,2529966,confirmed,13599
